Region,Division,District,School_ID,NSBI SCHOOL ID,School_Name,Street_Address,Province,Municipality,Legislative_District,Barangay,Sector,School_Type,Classification_Offering,Longitude,Latitude,Connectivity Status,Connection Type,With Internet,Mobile Data,No Internet,DICT Free WiFi
Region IX,Zamboanga del Sur,Tabina,125416,125416,Tambulian ES,"Tambulian, Tabina, Zamboanga del Sur, Philippines",ZAMBOANGA DEL SUR,TABINA,2nd District,MALIM,Public,School with no Annexes,Purely ES,123.432582,7.417187,online,Connected via P2P,1,0,0,
Region IX,Zamboanga del Sur,Tabina,125417,125417,Tultolan ES,"-Lawis, Tultolan, Tabina, Zamboanga del Sur",ZAMBOANGA DEL SUR,TABINA,2nd District,TULTOLAN,Public,School with no Annexes,Purely ES,123.3897632,7.4056115,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tabina,303754,303754,Baganian NHS,"Dist. Tulingan, Baganian Tabina ZDS",ZAMBOANGA DEL SUR,TABINA,2nd District,BAGANIAN,Public,School with no Annexes,JHS with SHS,123.42296,7.37521,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tabina,303767,303767,CONCEPCION NATIONAL HIGH SCHOOL,"Sulip, Concepcion, Tabina, Zamboanga del Sur",ZAMBOANGA DEL SUR,TABINA,2nd District,CONCEPCION,Public,School with no Annexes,JHS with SHS,123.4420033,7.4041716,online,Connected via P2P,1,0,0,
Region IX,Zamboanga del Sur,Tabina,303768,303768,Tabina National High School,n/a,ZAMBOANGA DEL SUR,TABINA,2nd District,POBLACION,Public,School with no Annexes,JHS with SHS,123.4104918,7.46382165,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tabina,303769,303769,Culabay NHS,Dapdap,ZAMBOANGA DEL SUR,TABINA,2nd District,CULABAY,Public,School with no Annexes,JHS with SHS,123.3787706,7.4494403,online,Connected via P2P,1,0,0,
Region IX,Zamboanga del Sur,Tabina,314219,314219,Malim NHS,Arbor,ZAMBOANGA DEL SUR,TABINA,2nd District,MALIM,Public,School with no Annexes,JHS with SHS,123.4422435,7.437652,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tabina,314232,314232,Concepcion NHS - Tultolan Annex,Purok Amihan,ZAMBOANGA DEL SUR,TABINA,2nd District,TULTOLAN,Public,School with no Annexes,Purely JHS,123.389085,7.405333,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tambulig,125418,125418,Alang-Alang ES,"Alang-Alang, Tambulig, Zamboanga del Sur",ZAMBOANGA DEL SUR,TAMBULIG,1st District,ALANG-ALANG,Public,School with no Annexes,Purely ES,123.5012369,8.071314,limited,,0,1,0,
Region IX,Zamboanga del Sur,Tambulig,125419,125419,Angeles ES,purok 4,ZAMBOANGA DEL SUR,TAMBULIG,1st District,ANGELES,Public,School with no Annexes,Purely ES,123.603862,8.001628,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tambulig,125420,125420,"Gaudencio Saldivar, Sr. ES",Purok 3,ZAMBOANGA DEL SUR,TAMBULIG,1st District,GABUNON,Public,School with no Annexes,Purely ES,123.5213579,8.082604182,unknown,,,,,
Region IX,Zamboanga del Sur,Tambulig,125421,125421,Bag-ong Kauswagan Elementary School,"Bag-ong Kauswagan,Tambulig, ZDS",ZAMBOANGA DEL SUR,TAMBULIG,1st District,BAG-ONG KAUSWAGAN,Public,School with no Annexes,Purely ES,123.5263842,8.1412511,online,Connected via P2P,1,0,0,
Region IX,Zamboanga del Sur,Tambulig,125422,125422,Bag-ong Tabugon ES,"Bag-ong Tabugon,tambulig,zamboanga del sur",ZAMBOANGA DEL SUR,TAMBULIG,1st District,BAG-ONG TABOGON,Public,Mother school,Purely ES,123.5527642,8.1256278,limited,,0,1,0,
Region IX,Zamboanga del Sur,Tambulig,125423,125423,Balugo ES,Purok 6,ZAMBOANGA DEL SUR,TAMBULIG,1st District,BALUGO,Public,School with no Annexes,Purely ES,123.5302542,8.0253511,limited,,0,1,0,
Region IX,Zamboanga del Sur,Tambulig,125424,125424,Baluran ES,"Purok-4 Baluran, Cabgan, Tambulig, Zamboanga del Sur",ZAMBOANGA DEL SUR,TAMBULIG,1st District,CABGAN,Public,School with no Annexes,Purely ES,123.6542361,8.01148825,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tambulig,125425,125425,Cabgan ES,n/a,ZAMBOANGA DEL SUR,TAMBULIG,1st District,CABGAN,Public,School with no Annexes,Purely ES,123.6628088,7.997676,online,Connected via Wired,1,0,0,1
Region IX,Zamboanga del Sur,Tambulig,125426,125426,Calolot ES,n/a,ZAMBOANGA DEL SUR,TAMBULIG,1st District,CALOLOT,Public,School with no Annexes,Purely ES,123.54111,8.06937,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tambulig,125427,125427,Dimalinao ES,Dimalinao,ZAMBOANGA DEL SUR,TAMBULIG,1st District,DIMALINAO,Public,School with no Annexes,Purely ES,123.5484815,8.1360045,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tambulig,125428,125428,Fabian ES,not applicable,ZAMBOANGA DEL SUR,TAMBULIG,1st District,FABIAN (BALUCOT),Public,School with no Annexes,Purely ES,123.551849,8.061311,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tambulig,125429,#N/A,Juanito Manggalon Mem. PS,-lo. lidiong,ZAMBOANGA DEL SUR,TAMBULIG,1st District,LOWER LODIONG (POB.),Public,School with no Annexes,Purely ES,,,limited,,0,1,0,
Region IX,Zamboanga del Sur,Tambulig,125430,125430,Kapalaran ES,Kapalaran,ZAMBOANGA DEL SUR,TAMBULIG,1st District,KAPALARAN,Public,School with no Annexes,Purely ES,123.5398006,8.0312128,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tambulig,125431,125431,Libato ES,Purok 4,ZAMBOANGA DEL SUR,TAMBULIG,1st District,LIBATO,Public,School with no Annexes,Purely ES,123.5334653,8.111597,limited,,0,1,0,
Region IX,Zamboanga del Sur,Tambulig,125432,125432,Julio Mendez Sr. ES,"-Limamaan, Tambulig, Zamboanga del Sur",ZAMBOANGA DEL SUR,TAMBULIG,1st District,LIMAMAWAN,Public,Mother school,Purely ES,123.551924,8.089673,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tambulig,125433,125433,Lower Liason ES,"Lower Liason, Tambulig, Zamboanga del Sur",ZAMBOANGA DEL SUR,TAMBULIG,1st District,LOWER LIASAN,Public,School with no Annexes,Purely ES,123.5222333,8.129408,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tambulig,125434,125434,Alfredo J. Apao Elementary School,"Lower Tiparak, Tambulig, Zambo. Sur",ZAMBOANGA DEL SUR,TAMBULIG,1st District,LOWER TIPARAK,Public,School with no Annexes,Purely ES,123.522284,8.0497327,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tambulig,125435,125435,Lower Usugan ES,"Purok 6, Lower Usogan, Tambulig, ZDS",ZAMBOANGA DEL SUR,TAMBULIG,1st District,LOWER USOGAN,Public,School with no Annexes,Purely ES,123.55365,8.03866,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tambulig,125436,125436,Mayamaya ES,-,ZAMBOANGA DEL SUR,TAMBULIG,1st District,MAYA-MAYA,Public,School with no Annexes,Purely ES,123.54446,8.15768,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tambulig,125437,125437,New Village ES,"-Purok 3, New Village, Tambulig, Zambo.Sur",ZAMBOANGA DEL SUR,TAMBULIG,1st District,NEW VILLAGE (POB.),Public,Mother school,Purely ES,123.538229,8.064321,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tambulig,125438,125438,Pelocoban ES,not applicable,ZAMBOANGA DEL SUR,TAMBULIG,1st District,PELOCOBAN,Public,School with no Annexes,Purely ES,123.49888,8.12879,online,Connected via P2P,1,0,0,
Region IX,Zamboanga del Sur,Tambulig,125439,125439,Florentino B. Dag-uman ES,"Purok 2, Sagrada Familia",ZAMBOANGA DEL SUR,TAMBULIG,1st District,SAGRADA FAMILIA,Public,School with no Annexes,Purely ES,123.5614,7.9974,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tambulig,125440,125440,San Jose ES,Purok 3,ZAMBOANGA DEL SUR,TAMBULIG,1st District,SAN JOSE,Public,School with no Annexes,Purely ES,123.5623728,8.021177,online,Connected via P2P,1,0,0,
Region IX,Zamboanga del Sur,Tambulig,125441,125441,San Vicente ES,Purok 3,ZAMBOANGA DEL SUR,TAMBULIG,1st District,SAN VICENTE,Public,School with no Annexes,Purely ES,123.538277,8.004733,offline,,0,0,1,1
Region IX,Zamboanga del Sur,Tambulig,125442,125442,Sumalig ES,-NONE,ZAMBOANGA DEL SUR,TAMBULIG,1st District,SUMALIG,Public,School with no Annexes,Purely ES,123.6243948,8.0189244,offline,,0,0,1,1
Region IX,Zamboanga del Sur,Tambulig,125443,125443,Tambulig Central Elementary School,Purok 1,ZAMBOANGA DEL SUR,TAMBULIG,1st District,HAPPY VALLEY (POB.),Public,School with no Annexes,Purely ES,123.5352301,8.0685909,online,Connected via P2P,1,0,0,
Region IX,Zamboanga del Sur,Tambulig,125444,125444,Tuluan Elementary,"-Tuluan, Tambulig, Zamboanga del Sur",ZAMBOANGA DEL SUR,TAMBULIG,1st District,TULUAN,Public,School with no Annexes,Purely ES,123.546466,8.107329,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tambulig,125445,125445,"Andres S. Fernandez, Sr. ES",TUNGAWAN,ZAMBOANGA DEL SUR,TAMBULIG,1st District,TUNGAWAN,Public,School with no Annexes,Purely ES,123.5364801,8.0549486,unknown,,,,,
Region IX,Zamboanga del Sur,Tambulig,125446,125446,Upper Liason ES,"- Upper Liason, Tambulig, Zamboanga del Sur",ZAMBOANGA DEL SUR,TAMBULIG,1st District,UPPER LIASON,Public,School with no Annexes,Purely ES,123.5403457,8.138236897,limited,,0,1,0,
Region IX,Zamboanga del Sur,Tambulig,125447,125447,Upper Lodiong PS,"-Upper Lodiong, Tambulig, Zambo. Sur",ZAMBOANGA DEL SUR,TAMBULIG,1st District,UPPER LODIONG,Public,School with no Annexes,Purely ES,123.5503123,8.098065,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tambulig,125448,125448,Upper Tiparak ES,"Upper Tiparak, Tambulig, Zambo. Sur",ZAMBOANGA DEL SUR,TAMBULIG,1st District,UPPER TIPARAK,Public,School with no Annexes,Purely ES,123.5084,8.0478,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tambulig,196003,196003,Villanueva PS,-Purok Mangga,ZAMBOANGA DEL SUR,TAMBULIG,1st District,TULUAN,Public,School with no Annexes,Purely ES,123.525869,8.096908222,online,Connected via P2P,1,0,0,
Region IX,Zamboanga del Sur,Tambulig,196015,196015,Riverside ES,Riverside,ZAMBOANGA DEL SUR,TAMBULIG,1st District,RIVERSIDE (POB.),Public,School with no Annexes,Purely ES,123.537093,8.072031,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tambulig,196024,196024,Tambulig CES SPED,Purok 1,ZAMBOANGA DEL SUR,TAMBULIG,1st District,HAPPY VALLEY (POB.),Public,School with no Annexes,Purely ES,123.5358694,8.0691411,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tambulig,303819,303819,Tambulig NHS,"National Highway, Lower Lodiong, Tambulig, Zamboanga del Sur",ZAMBOANGA DEL SUR,TAMBULIG,1st District,LOWER LODIONG (POB.),Public,Mother school,JHS with SHS,123.53485,8.07073,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tambulig,314204,314204,Sumalig NHS,Olingan,ZAMBOANGA DEL SUR,TAMBULIG,1st District,SUMALIG,Public,School with no Annexes,JHS with SHS,123.627199,8.01416,online,Connected via Wired,1,0,0,1
Region IX,Zamboanga del Sur,Tambulig,314218,314218,Bag-ong Kauswagan NHS,purok 3,ZAMBOANGA DEL SUR,TAMBULIG,1st District,BAG-ONG KAUSWAGAN,Public,Annex or Extension school(s),JHS with SHS,123.5262999,8.1433186,online,Connected via P2P,1,0,0,
Region IX,Zamboanga del Sur,Tambulig,314231,314231,Tambulig NHS - Lower Tiparak Annex,PUROK 3,ZAMBOANGA DEL SUR,TAMBULIG,1st District,LOWER TIPARAK,Public,Annex or Extension school(s),JHS with SHS,123.52455,8.04563,online,Connected via P2P,1,0,0,
Region IX,Zamboanga del Sur,Tigbao,125449,125449,Begong ES,-none,ZAMBOANGA DEL SUR,TIGBAO,2nd District,BEGONG,Public,School with no Annexes,Purely ES,123.31301,7.8299747,limited,,0,1,0,
Region IX,Zamboanga del Sur,Tigbao,125450,125450,Busol ES,-Purok 2,ZAMBOANGA DEL SUR,TIGBAO,2nd District,BUSOL,Public,School with no Annexes,Purely ES,123.2388189,7.853860376,limited,,0,1,0,
Region IX,Zamboanga del Sur,Tigbao,125451,125451,Caluma ES,Purok Gemelina,ZAMBOANGA DEL SUR,TIGBAO,2nd District,CALUMA,Public,School with no Annexes,Purely ES,123.2839903,7.8292594,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tigbao,125452,125452,Diana Countryside ES,Purok Makugihon,ZAMBOANGA DEL SUR,TIGBAO,1st District,DIANA COUNTRYSIDE,Public,School with no Annexes,Purely ES,123.27702,7.865378,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tigbao,125453,125453,Guinlin ES,"-Purok Tinubdan, Guinlin, Tigbao",ZAMBOANGA DEL SUR,TIGBAO,2nd District,GUINLIN,Public,School with no Annexes,Purely ES,123.30458,7.80041,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tigbao,125454,125454,Lacarayan Elementary School,-Purok 6 Crossing,ZAMBOANGA DEL SUR,TIGBAO,2nd District,LACARAYAN,Public,School with no Annexes,Purely ES,123.212284,7.871557,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tigbao,125455,125455,Lacupayan ES,Purok 1,ZAMBOANGA DEL SUR,TIGBAO,2nd District,LACUPAYAN,Public,School with no Annexes,Purely ES,123.2744639,7.8469277,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tigbao,125456,125456,Libayoy ES,-none,ZAMBOANGA DEL SUR,TIGBAO,2nd District,LIBAYOY,Public,School with no Annexes,Purely ES,123.23049,7.86033,limited,,0,1,0,
Region IX,Zamboanga del Sur,Tigbao,125457,125457,Limas ES,Purok Makugihon,ZAMBOANGA DEL SUR,TIGBAO,2nd District,LIMAS,Public,School with no Annexes,Purely ES,123.2847111,7.822848535,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tigbao,125458,125458,Longmot ES,"Purok madasigon, Longmot",ZAMBOANGA DEL SUR,TIGBAO,2nd District,LONGMOT,Public,School with no Annexes,Purely ES,123.309286,7.815789,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tigbao,125459,125459,Maragang ES,Purok 2,ZAMBOANGA DEL SUR,TIGBAO,2nd District,MARAGANG,Public,School with no Annexes,Purely ES,123.2614,7.85198,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tigbao,125460,125460,Mate ES,-none,ZAMBOANGA DEL SUR,TIGBAO,2nd District,MATE,Public,School with no Annexes,Purely ES,123.2784,7.83395,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tigbao,125461,125461,Nangan-nangan ES,Purok Bayanihan,ZAMBOANGA DEL SUR,TIGBAO,2nd District,NANGAN-NANGAN,Public,School with no Annexes,Purely ES,123.2046,7.91618,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tigbao,125462,125462,New Tuburan Elementary School,Purok Gantao,ZAMBOANGA DEL SUR,TIGBAO,2nd District,NEW TUBURAN,Public,School with no Annexes,Purely ES,123.247878,7.780215,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tigbao,125463,125463,Nilo ES,Purok 2,ZAMBOANGA DEL SUR,TIGBAO,2nd District,NILO,Public,School with no Annexes,Purely ES,123.25449,7.847426,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tigbao,125464,125464,Tigbao CES,"-Purok 1, Pob. tigbao",ZAMBOANGA DEL SUR,TIGBAO,2nd District,TIGBAO,Public,School with no Annexes,Purely ES,123.2263328,7.8203364,online,Connected via P2P,1,0,0,
Region IX,Zamboanga del Sur,Tigbao,125465,125465,Timolan ES,-Purok 4,ZAMBOANGA DEL SUR,TIGBAO,2nd District,TIMOLAN,Public,School with no Annexes,Purely ES,123.23908,7.81378,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tigbao,125466,125466,Upper Nilo Elementary School,-Purok Buli,ZAMBOANGA DEL SUR,TIGBAO,2nd District,UPPER NILO,Public,School with no Annexes,Purely ES,123.28359,7.81756,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tigbao,125467,125467,Woodland ES,Bouguinvilla,ZAMBOANGA DEL SUR,TIGBAO,2nd District,BEGONG,Public,School with no Annexes,Purely ES,123.28367,7.81752,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tigbao,196043,196043,Upper Mate Elementary School,"Huebesan, Sitio Mate, Tigbao",ZAMBOANGA DEL SUR,TIGBAO,2nd District,MATE,Public,School with no Annexes,Purely ES,123.228749,7.876928,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tigbao,303753,303753,Antonio NHS,"Magsaysay, Begong, Tigbao, Zambo.Sur",ZAMBOANGA DEL SUR,TIGBAO,2nd District,BEGONG,Public,School with no Annexes,JHS with SHS,123.30635,7.83748,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tigbao,303800,303800,Nilo NHS,"Purok 1, Nilo, Tigbao, Zamboanga del Sur",ZAMBOANGA DEL SUR,TIGBAO,2nd District,NILO,Public,School with no Annexes,JHS with SHS,123.2491256,7.8424293,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tigbao,303821,303821,Tigbao NHS,Purok 2,ZAMBOANGA DEL SUR,TIGBAO,2nd District,TIGBAO,Public,School with no Annexes,JHS with SHS,123.22809,7.82208,offline,Connected via Wired,0,0,1,
Region IX,Zamboanga del Sur,Tigbao,314241,314241,Libayoy NHS,Purok 3,ZAMBOANGA DEL SUR,TIGBAO,2nd District,TIGBAO,Public,School with no Annexes,JHS with SHS,123.2272257,7.8602167,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tukuran East,125468,125468,Baclay Elementary School,"Agoho Street, Baclay, Tukuran",ZAMBOANGA DEL SUR,TUKURAN,1st District,BACLAY,Public,School with no Annexes,Purely ES,123.6137547,7.8903568,limited,,0,1,0,
Region IX,Zamboanga del Sur,Tukuran East,125469,125469,Balimbingan ES,Balimbingan,ZAMBOANGA DEL SUR,TUKURAN,1st District,BALIMBINGAN,Public,School with no Annexes,Purely ES,123.5930931,7.9097086,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tukuran East,125470,125470,Jose Suico Mem'L. ES,Purok Tangigue,ZAMBOANGA DEL SUR,TUKURAN,1st District,ALINDAHAW,Public,School with no Annexes,Purely ES,123.5663342,7.8535763,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tukuran East,125471,125471,Libertad Elementary School,"Purok Malipayon, Libertad, Tukuran, ZDS",ZAMBOANGA DEL SUR,TUKURAN,1st District,LIBERTAD,Public,School with no Annexes,Purely ES,123.5984844,7.8581193,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tukuran East,125472,125472,M.R. Dablo Mem. ES,TAGULO,ZAMBOANGA DEL SUR,TUKURAN,1st District,TAGULO,Public,School with no Annexes,Purely ES,123.62373,7.83445,limited,,0,1,0,
Region IX,Zamboanga del Sur,Tukuran East,125473,125473,Man-Ilan ES,-Man ilan,ZAMBOANGA DEL SUR,TUKURAN,1st District,MANILAN,Public,School with no Annexes,Purely ES,123.553364,7.917518,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tukuran East,125474,125474,Manlayag Elementary School,Manlayag,ZAMBOANGA DEL SUR,TUKURAN,1st District,MANLAYAG,Public,School with no Annexes,Purely ES,123.5280676,7.9383023,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tukuran East,125475,125475,Militar ES,-Militar,ZAMBOANGA DEL SUR,TUKURAN,1st District,MILITAR,Public,School with no Annexes,Purely ES,123.585965,7.842708,online,Connected via P2P,1,0,0,
Region IX,Zamboanga del Sur,Tukuran East,125476,125476,Margarito V. Lagare Memorial Elementary School,"Navalan, Tukuran, Zambo. Sur",ZAMBOANGA DEL SUR,TUKURAN,1st District,NAVALAN,Public,School with no Annexes,Purely ES,123.494928,7.940951461,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tukuran East,125477,125477,Sambulawan ES,"-Sambulawan , Tukuran, Zamboanga del Sur",ZAMBOANGA DEL SUR,TUKURAN,1st District,SAMBULAWAN,Public,School with no Annexes,Purely ES,123.474049,7.9426375,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tukuran East,125478,125478,San Antonio ES,san antonio,ZAMBOANGA DEL SUR,TUKURAN,1st District,SAN ANTONIO,Public,School with no Annexes,Purely ES,123.6286,7.8646,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tukuran East,125479,125479,Sto. Niño Central Elementary school,"purok alibangbang, sto.nino, tukuran",ZAMBOANGA DEL SUR,TUKURAN,1st District,SANTO NINO (POB.),Public,School with no Annexes,Purely ES,123.5803633,7.8473545,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tukuran East,125481,125481,Sto. Rosario Elementary School,-Sto. Rosario,ZAMBOANGA DEL SUR,TUKURAN,1st District,SANTO ROSARIO,Public,School with no Annexes,Purely ES,123.5658905,7.8581193,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tukuran East,125482,125482,Sugod ES,-purok rose,ZAMBOANGA DEL SUR,TUKURAN,1st District,SUGOD,Public,School with no Annexes,Purely ES,123.6116532,7.8404484,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tukuran East,125483,125483,Tabuan ES,"Tabuan, Tukuran,Zamboanga del Sur",ZAMBOANGA DEL SUR,TUKURAN,1st District,TABUAN,Public,School with no Annexes,Purely ES,123.5537258,7.8900191,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tukuran East,125484,125484,Tinotongan ES,"Purok Baclado,Tinotungan",ZAMBOANGA DEL SUR,TUKURAN,1st District,TINOTUNGAN,Public,School with no Annexes,Purely ES,123.595089,7.877652483,limited,,0,1,0,
Region IX,Zamboanga del Sur,Tukuran East,303798,303798,Navalan National High School,"Navalan, Tukuran, Zamboanga del Sur",ZAMBOANGA DEL SUR,TUKURAN,1st District,NAVALAN,Public,School with no Annexes,Purely JHS,123.4919895,7.9373847,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tukuran East,314223,314223,Potenciano Solon Bandolon Memorial National High School,"Tagulo, Tukuran, Zamboanga del Sur",ZAMBOANGA DEL SUR,TUKURAN,1st District,TAGULO,Public,Annex or Extension school(s),JHS with SHS,123.61794,7.83691,offline,Connected via Wired,0,0,1,
Region IX,Zamboanga del Sur,Tukuran East,314245,314245,TABUAN NATIONAL HIGH SCHOOL,Purok San Francisco,ZAMBOANGA DEL SUR,TUKURAN,1st District,TABUAN,Public,School with no Annexes,Purely JHS,123.552837,7.88998,offline,,0,0,1,
Region IX,Zamboanga del Sur,Tukuran East,314254,314254,Tukuran TVHS - Baclay Extension,"Nat'l Highway, Baclay, Tukuran, ZDS",ZAMBOANGA DEL SUR,TUKURAN,1st District,BACLAY,Public,School with no Annexes,Purely JHS,123.610828,7.878761513,unknown,,,,,
Region IX,Zamboanga del Sur,Tukuran West,125485,125485,Buenasuerte ES,-Purok 3,ZAMBOANGA DEL SUR,TUKURAN,1st District,BUENASUERTE,Public,School with no Annexes,Purely ES,123.4437553,7.95529194,online,Connected via Wired,1,0,0,
Region IX,Zamboanga del Sur,Tukuran West,125486,125486,Camanga ES,-Purok waling2x,ZAMBOANGA DEL SUR,TUKURAN,1st District,CAMANGA,Public,School with no Annexes,Purely ES,123.567088,7.878205,offline,,0,0,1,
